numer ramki	temp_defekt_sreddnica10mm_glebokosc1mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
3006	25.2871	25.367	25.3152	25.2265	25.3406
3007	25.2814	25.3859	25.3239	25.2504	25.324
3008	25.2676	25.3458	25.323	25.2028	25.3367
3009	25.2661	25.3811	25.3396	25.2604	25.3253
3010	25.2633	25.3664	25.3643	25.2227	25.3276
3011	25.2765	25.3818	25.3427	25.2227	25.3401
3012	25.2679	25.3453	25.3211	25.2345	25.324
3013	25.2705	25.3585	25.3434	25.2026	25.3667
3014	25.2878	25.3641	25.2851	25.2138	25.3764
3015	25.2498	25.3648	25.3355	25.2264	25.3255
3016	25.2679	25.4365	25.369	25.2426	25.361
3017	25.2383	25.3349	25.328	25.2459	25.3303
3018	25.2472	25.3875	25.3142	25.2228	25.33
3019	25.3082	25.3337	25.3219	25.2138	25.3338
3020	25.2794	25.3843	25.3372	25.2637	25.3818
3021	25.2472	25.3845	25.3276	25.2317	25.361
3022	25.2466	25.3979	25.3519	25.2183	25.3577
3023	25.2503	25.3428	25.3906	25.2208	25.3463
3024	25.267	25.3423	25.3372	25.2309	25.3672
3025	25.2721	25.3843	25.369	25.2113	25.324
3026	25.2727	25.3439	25.3448	25.2274	25.3672
3027	25.2676	25.3437	25.3345	25.234	25.3553
3028	25.2706	25.3637	25.3068	25.26	25.3399
3029	25.2586	25.3565	25.3446	25.2358	25.3321
3030	25.2607	25.3409	25.3502	25.2437	25.3394
3031	25.2615	25.3607	25.3306	25.2274	25.3453
3032	25.298	25.3875	25.3559	25.2528	25.3567
3033	25.2709	25.4078	25.3742	25.2118	25.3431
3034	25.2826	25.3633	25.3188	25.214	25.3057
3035	25.2315	25.3875	25.3282	25.2081	25.3253
3036	25.2735	25.3619	25.3239	25.26	25.3391
3037	25.2452	25.3843	25.3066	25.2437	25.3129
3038	25.2634	25.3294	25.3182	25.2293	25.3882
3039	25.3252	25.3601	25.3396	25.2528	25.388
3040	25.2473	25.3458	25.3001	25.2551	25.3253
3041	25.2885	25.3648	25.3216	25.265	25.3553
3042	25.284	25.3423	25.3113	25.2394	25.324
3043	25.2498	25.3428	25.341	25.2636	25.3367
3044	25.2472	25.3565	25.3663	25.2484	25.3577
3045	25.2503	25.3363	25.336	25.2426	25.3222
3046	25.2234	25.3795	25.3306	25.2528	25.3509
3047	25.2329	25.3502	25.3376	25.2005	25.4027
3048	25.2608	25.322	25.3456	25.2976	25.388
3049	25.2706	25.388	25.373	25.2671	25.3222
3050	25.3139	25.3669	25.3973	25.2604	25.3401
3051	25.2885	25.3675	25.3355	25.2138	25.3818
3052	25.2403	25.3652	25.3209	25.2271	25.3253
3053	25.2627	25.387	25.3448	25.2738	25.3453
3054	25.2706	25.3559	25.3455	25.2442	25.2912
3055	25.284	25.3661	25.3448	25.2553	25.3399
3056	25.2914	25.3498	25.3423	25.2528	25.3598
3057	25.2468	25.3602	25.3437	25.2439	25.334
3058	25.2679	25.3596	25.341	25.2342	25.3531
3059	25.2885	25.3758	25.3357	25.2394	25.3453
3060	25.2794	25.3707	25.2997	25.2458	25.3469
3061	25.25	25.3607	25.3431	25.2264	25.3146
3062	25.2642	25.3891	25.3372	25.2135	25.3672
3063	25.2266	25.4078	25.3239	25.2131	25.321
3064	25.2878	25.3707	25.3164	25.2242	25.3401
3065	25.298	25.3349	25.3372	25.2266	25.3616
3066	25.2472	25.3466	25.3345	25.2162	25.3255
3067	25.2735	25.3859	25.3786	25.2665	25.3674
3068	25.3274	25.3391	25.3276	25.2317	25.3818
3069	25.267	25.3245	25.3434	25.2216	25.2984
3070	25.2589	25.3466	25.3142	25.2138	25.3406
3071	25.2732	25.3637	25.369	25.2227	25.3044
3072	25.2913	25.3349	25.367	25.2015	25.4021
3073	25.2589	25.3637	25.3455	25.2349	25.324
3074	25.2634	25.3799	25.3271	25.2135	25.3389
3075	25.2608	25.3498	25.3216	25.2323	25.3672
3076	25.2885	25.3453	25.3195	25.2848	25.3193
3077	25.2732	25.3543	25.3324	25.2326	25.3453
3078	25.2606	25.3637	25.3195	25.2227	25.3672
3079	25.2608	25.3795	25.3526	25.255	25.3374
3080	25.2933	25.3795	25.3141	25.2266	25.3553
3081	25.2323	25.3534	25.3233	25.2394	25.3193
3082	25.2413	25.3574	25.3448	25.2405	25.3812
3083	25.25	25.3423	25.3565	25.265	25.3253
3084	25.2878	25.3686	25.3055	25.2138	25.3882
3085	25.283	25.3354	25.357	25.2216	25.3667
3086	25.2835	25.3884	25.3455	25.2178	25.419
3087	25.2404	25.3415	25.3219	25.2389	25.3399
3088	25.2685	25.3845	25.3663	25.2293	25.3125
3089	25.2448	25.4261	25.3285	25.2092	25.3408
3090	25.267	25.3423	25.3219	25.2131	25.3137
3091	25.2403	25.3633	25.3257	25.2439	25.3253
3092	25.2448	25.3477	25.3144	25.2178	25.3401
3093	25.2706	25.3466	25.3261	25.2349	25.3948
3094	25.2472	25.3409	25.3143	25.2084	25.3577
3095	25.283	25.3539	25.3223	25.244	25.3818
3096	25.2948	25.3586	25.3431	25.2317	25.3253
3097	25.2685	25.3858	25.3455	25.2974	25.3453
3098	25.2503	25.4093	25.323	25.2528	25.3253
3099	25.2672	25.3585	25.357	25.2349	25.3764
3100	25.2403	25.3957	25.2994	25.2811	25.3364
3101	25.2684	25.3811	25.3008	25.2575	25.321
3102	25.2862	25.3371	25.3455	25.2437	25.3367
3103	25.2503	25.3845	25.3662	25.2298	25.3882
3104	25.2709	25.3539	25.3239	25.2135	25.3463
3105	25.2679	25.3165	25.3161	25.1927	25.3253
3106	25.2409	25.3458	25.3879	25.2772	25.3551
3107	25.283	25.3858	25.3427	25.2569	25.3674
3108	25.3288	25.3775	25.3376	25.2764	25.4091
3109	25.2266	25.3858	25.3114	25.2477	25.3696
3110	25.2425	25.3845	25.333	25.2317	25.33
3111	25.2608	25.3795	25.3208	25.2062	25.3401
3112	25.2462	25.3452	25.307	25.2394	25.3401
3113	25.2661	25.3498	25.3626	25.2062	25.3603
3114	25.2523	25.3664	25.3501	25.2081	25.3641
3115	25.2472	25.3455	25.3441	25.2285	25.3356
3116	25.2457	25.3586	25.378	25.2454	25.3394
3117	25.2503	25.3321	25.3626	25.2357	25.3152
3118	25.2608	25.3795	25.4078	25.2772	25.324
3119	25.2645	25.3667	25.3336	25.2345	25.3538
3120	25.2191	25.3428	25.3448	25.2106	25.321
3121	25.3036	25.326	25.3503	25.2106	25.3489
3122	25.2428	25.3556	25.3368	25.2216	25.3615
3123	25.2794	25.3477	25.3626	25.2238	25.3453
3124	25.283	25.3816	25.3239	25.2439	25.3934
3125	25.2794	25.3884	25.3306	25.2247	25.3672
3126	25.2448	25.3423	25.3233	25.2228	25.361
3127	25.307	25.3641	25.3572	25.2373	25.3253
3128	25.2615	25.3665	25.3663	25.2271	25.3026
3129	25.2765	25.3556	25.3448	25.2264	25.3258
3130	25.3119	25.4095	25.335	25.2442	25.3761
3131	25.2803	25.4113	25.3285	25.2116	25.324
3132	25.2706	25.3673	25.4001	25.2358	25.3882
3133	25.2676	25.3982	25.3456	25.2131	25.3253
3134	25.2492	25.3756	25.3239	25.2326	25.3401
3135	25.2525	25.387	25.3311	25.2317	25.361
3136	25.2625	25.3669	25.3195	25.2484	25.3603
3137	25.2706	25.3845	25.2826	25.2082	25.3977
3138	25.2586	25.3648	25.3216	25.2058	25.3463
3139	25.3298	25.3165	25.3572	25.2636	25.3184
3140	25.2606	25.326	25.3211	25.2138	25.3841
3141	25.2866	25.3354	25.3257	25.215	25.3184
3142	25.2729	25.3618	25.302	25.2561	25.3577
3143	25.2625	25.3575	25.3355	25.1967	25.3356
3144	25.2814	25.325	25.3584	25.2029	25.3818
3145	25.2699	25.3675	25.3129	25.2349	25.3551
3146	25.3071	25.3539	25.4007	25.224	25.3453
3147	25.2472	25.3845	25.3626	25.2193	25.3683
3148	25.2823	25.3957	25.3306	25.2326	25.3338
3149	25.2608	25.3559	25.3501	25.2183	25.334
3150	25.2679	25.3648	25.3584	25.2183	25.3569
3151	25.316	25.3648	25.3091	25.2317	25.3222
3152	25.2735	25.3456	25.341	25.2006	25.3125
3153	25.2643	25.3498	25.3643	25.2229	25.3226
3154	25.2726	25.3586	25.3521	25.2453	25.3463
3155	25.2527	25.3565	25.3473	25.2453	25.3253
3156	25.2941	25.3795	25.3469	25.2394	25.319
3157	25.2816	25.3638	25.3427	25.2287	25.361
3158	25.2661	25.3477	25.2875	25.2342	25.361
3159	25.2955	25.3713	25.3663	25.2506	25.3406
3160	25.2803	25.4021	25.3306	25.2164	25.3193
3161	25.2866	25.376	25.3521	25.2528	25.361
3162	25.2625	25.3858	25.3017	25.2546	25.3193
3163	25.25	25.3816	25.321	25.2358	25.3401
3164	25.2655	25.3248	25.2972	25.2274	25.3202
3165	25.2529	25.367	25.3437	25.2738	25.3255
3166	25.2661	25.3756	25.3001	25.2326	25.3253
3167	25.3071	25.343	25.3113	25.2271	25.3253
3168	25.297	25.3428	25.3135	25.2394	25.3463
3169	25.2727	25.3884	25.3455	25.2192	25.3394
3170	25.2679	25.3843	25.3357	25.2353	25.3253
3171	25.2814	25.3534	25.3521	25.2504	25.3342
3172	25.2934	25.3673	25.3285	25.2345	25.3176
3173	25.2673	25.3681	25.3469	25.2666	25.3463
3174	25.2498	25.3477	25.3547	25.2637	25.3463
3175	25.2492	25.388	25.3077	25.224	25.3367
3176	25.2732	25.3559	25.357	25.2477	25.3667
3177	25.3147	25.3675	25.3626	25.2651	25.3551
3178	25.2705	25.3669	25.3735	25.2358	25.3453
3179	25.2814	25.3667	25.369	25.2264	25.3193
3180	25.3046	25.3565	25.3448	25.2055	25.3389
3181	25.239	25.3466	25.3547	25.2266	25.3463
3182	25.275	25.383	25.4074	25.2349	25.3401
3183	25.2706	25.3484	25.3233	25.2349	25.3125
3184	25.2862	25.3586	25.3223	25.2122	25.3406
3185	25.275	25.367	25.3276	25.2345	25.3453
3186	25.2794	25.3574	25.3545	25.2264	25.3463
3187	25.2685	25.3539	25.3455	25.2528	25.3253
3188	25.2478	25.3648	25.3285	25.293	25.3431
3189	25.2835	25.3458	25.3448	25.2228	25.3577
3190	25.2706	25.3498	25.3434	25.2106	25.388
3191	25.3456	25.3795	25.3626	25.2138	25.3595
3192	25.283	25.3667	25.3306	25.2528	25.361
3193	25.2661	25.3633	25.3182	25.2671	25.3977
3194	25.2661	25.387	25.3798	25.2135	25.324
3195	25.2866	25.3796	25.3434	25.2349	25.3818
3196	25.2676	25.3439	25.33	25.2389	25.3253
3197	25.3274	25.379	25.3369	25.2317	25.3609
3198	25.2492	25.4053	25.3431	25.2363	25.3463
3199	25.3353	25.4005	25.3437	25.2458	25.3724
3200	25.275	25.4082	25.3663	25.2373	25.3363
3201	25.2733	25.3884	25.3239	25.1967	25.3321
3202	25.2706	25.388	25.3257	25.2689	25.3401
3203	25.2914	25.3652	25.3879	25.2862	25.33
3204	25.2835	25.3619	25.3219	25.2349	25.3222
3205	25.2705	25.3845	25.3236	25.2454	25.43
3206	25.2955	25.3585	25.33	25.2349	25.3197
3207	25.2679	25.3675	25.3473	25.2738	25.3253
3208	25.2807	25.3607	25.3663	25.2326	25.3463
3209	25.2706	25.3601	25.3448	25.2116	25.311
3210	25.267	25.3586	25.3108	25.2375	25.3538
3211	25.275	25.3619	25.3455	25.2652	25.3889
3212	25.3036	25.3637	25.3441	25.2561	25.3841
3213	25.2676	25.3289	25.3437	25.2211	25.3453
3214	25.3091	25.3884	25.3024	25.2358	25.3013
3215	25.2673	25.3581	25.357	25.2138	25.3402
3216	25.2625	25.3455	25.3456	25.2458	25.3818
3217	25.298	25.3785	25.4001	25.2475	25.3338
3218	25.275	25.3455	25.3195	25.2862	25.3394
3219	25.2607	25.343	25.3141	25.26	25.3401
3220	25.2866	25.3453	25.3239	25.2293	25.3394
3221	25.2814	25.3851	25.3431	25.2389	25.3338
3222	25.284	25.3477	25.3214	25.2074	25.3367
3223	25.3084	25.3877	25.3233	25.2192	25.3453
3224	25.2705	25.3371	25.3643	25.2394	25.33
3225	25.2726	25.3647	25.3884	25.2949	25.355
3226	25.2657	25.3795	25.3521	25.2561	25.3882
3227	25.2297	25.3391	25.3639	25.2814	25.3253
3228	25.2866	25.3648	25.3195	25.2503	25.3551
3229	25.2661	25.3661	25.3344	25.2389	25.3401
3230	25.2608	25.3219	25.3649	25.2345	25.3401
3231	25.2684	25.3811	25.386	25.2342	25.3631
3232	25.2726	25.3607	25.3161	25.2309	25.3163
3233	25.2876	25.3544	25.3239	25.2439	25.3506
3234	25.2661	25.3796	25.3214	25.2298	25.3641
3235	25.2608	25.3498	25.3545	25.2556	25.3276
3236	25.2735	25.4093	25.3879	25.2484	25.3551
3237	25.3325	25.3845	25.341	25.2162	25.3724
3238	25.3119	25.3669	25.367	25.2439	25.3812
3239	25.2735	25.3772	25.3077	25.234	25.3463
3240	25.2617	25.3675	25.3376	25.2349	25.3453
3241	25.2997	25.3851	25.386	25.2561	25.3373
3242	25.2814	25.3586	25.3077	25.2477	25.3667
3243	25.298	25.3884	25.3759	25.2266	25.3672
3244	25.2529	25.3498	25.3233	25.2394	25.361
3245	25.2933	25.3585	25.369	25.2345	25.3463
3246	25.25	25.3607	25.335	25.2178	25.3672
3247	25.2643	25.3673	25.3437	25.224	25.3338
3248	25.2814	25.3811	25.333	25.2394	25.3463
3249	25.2419	25.3409	25.3545	25.219	25.4094
3250	25.2792	25.3675	25.3455	25.2231	25.3764
3251	25.2913	25.3452	25.3473	25.2504	25.3577
3252	25.2692	25.3859	25.3561	25.2349	25.3401
3253	25.2913	25.3795	25.3879	25.2427	25.2921
3254	25.2885	25.3618	25.4099	25.219	25.3184
3255	25.2535	25.3667	25.33	25.2026	25.3385
3256	25.2619	25.3561	25.3427	25.2354	25.3737
3257	25.2926	25.3845	25.3434	25.2439	25.3818
3258	25.2676	25.3586	25.4289	25.2247	25.3463
3259	25.2814	25.3607	25.3448	25.2533	25.3672
3260	25.2709	25.4187	25.3448	25.1927	25.3463
3261	25.2466	25.3351	25.3368	25.248	25.3401
3262	25.3046	25.3661	25.3455	25.2349	25.361
3263	25.2699	25.3619	25.3434	25.2106	25.3453
3264	25.2661	25.4086	25.3195	25.2317	25.3401
3265	25.2881	25.4028	25.3763	25.2442	25.324
3266	25.2709	25.3452	25.3355	25.3186	25.3253
3267	25.2933	25.3769	25.3239	25.2528	25.3551
3268	25.2421	25.3796	25.3311	25.2442	25.3577
3269	25.2941	25.3618	25.3521	25.2298	25.3373
3270	25.2885	25.4006	25.4003	25.2766	25.3971
3271	25.257	25.3751	25.3358	25.2509	25.3253
3272	25.2492	25.3711	25.3455	25.2442	25.3399
3273	25.3018	25.3956	25.3327	25.3074	25.3463
3274	25.2661	25.3643	25.3313	25.2681	25.3226
3275	25.3071	25.3966	25.3565	25.2477	25.3222
3276	25.316	25.3625	25.3862	25.2293	25.3551
3277	25.2634	25.3795	25.4075	25.247	25.3669
3278	25.2706	25.3502	25.3642	25.2162	25.3882
3279	25.2948	25.3896	25.3649	25.2651	25.3667
3280	25.2796	25.3648	25.3135	25.2528	25.334
3281	25.25	25.3851	25.3434	25.2345	25.3431
3282	25.2792	25.3669	25.3561	25.2252	25.3674
3283	25.2685	25.3745	25.3369	25.2216	25.3222
3284	25.2933	25.3858	25.3396	25.2216	25.3046
3285	25.293	25.3843	25.33	25.2285	25.3152
3286	25.2657	25.388	25.3473	25.2183	25.3253
3287	25.2625	25.4002	25.3663	25.2116	25.3812
3288	25.2607	25.3351	25.3427	25.234	25.3253
3289	25.2794	25.3565	25.3446	25.2006	25.3367
3290	25.2861	25.3436	25.33	25.224	25.3154
3291	25.2607	25.4125	25.3306	25.2358	25.3667
3292	25.2792	25.3648	25.3455	25.2706	25.3651
3293	25.3263	25.3847	25.3427	25.2634	25.319
3294	25.2876	25.3661	25.3369	25.2054	25.3394
3295	25.2516	25.3675	25.342	25.2106	25.3724
3296	25.2775	25.3565	25.3572	25.2092	25.361
3297	25.2661	25.3638	25.3396	25.2504	25.3391
3298	25.3263	25.3641	25.3257	25.2731	25.3453
3299	25.2401	25.3966	25.3791	25.2082	25.2984
3300	25.2586	25.3665	25.3306	25.2375	25.3394
3301	25.252	25.3775	25.3369	25.2216	25.3125
3302	25.2699	25.3673	25.3455	25.215	25.3453
3303	25.2679	25.3337	25.3288	25.2738	25.3303
3304	25.3086	25.3605	25.341	25.2301	25.3485
3305	25.2878	25.3795	25.3951	25.244	25.3321
3306	25.267	25.3619	25.3355	25.2389	25.3399
3307	25.252	25.3979	25.3427	25.2363	25.3338
3308	25.2885	25.3647	25.3431	25.2265	25.3143
3309	25.2735	25.3986	25.3227	25.2229	25.33
3310	25.2661	25.343	25.3455	25.2558	25.3125
3311	25.2913	25.3795	25.3195	25.2528	25.3463
3312	25.2913	25.363	25.3572	25.2141	25.3575
3313	25.3018	25.3999	25.3239	25.1967	25.3014
3314	25.2676	25.3816	25.3423	25.2017	25.3818
3315	25.2709	25.3845	25.3455	25.2665	25.3253
3316	25.2866	25.3586	25.3542	25.215	25.3672
3317	25.2573	25.3667	25.3357	25.2394	25.3551
3318	25.283	25.3581	25.3487	25.2349	25.3253
3319	25.2634	25.3607	25.3501	25.2183	25.3394
3320	25.2685	25.3392	25.3431	25.2317	25.3485
3321	25.3018	25.4053	25.3649	25.2453	25.3438
3322	25.284	25.3534	25.3369	25.2484	25.33
3323	25.2685	25.3884	25.3355	25.2442	25.3344
3324	25.2545	25.3818	25.3302	25.2053	25.3044
3325	25.2661	25.3845	25.3572	25.252	25.3585
3326	25.2692	25.3477	25.3431	25.2691	25.3551
3327	25.3071	25.3795	25.3249	25.2499	25.3667
3328	25.2529	25.363	25.3649	25.2293	25.3882
3329	25.3223	25.3547	25.3591	25.2453	25.3551
3330	25.3071	25.3443	25.3346	25.2152	25.4027
3331	25.2492	25.3602	25.3306	25.2353	25.3537
3332	25.267	25.3686	25.3572	25.2216	25.3577
3333	25.2672	25.3884	25.3424	25.2616	25.3551
3334	25.2457	25.3424	25.3216	25.2183	25.3463
3335	25.2492	25.3436	25.3257	25.2426	25.3367
3336	25.2516	25.3772	25.3154	25.1904	25.3431
3337	25.2419	25.3455	25.3343	25.2651	25.3667
3338	25.2765	25.3686	25.3257	25.248	25.361
3339	25.2608	25.4312	25.3504	25.2225	25.311
3340	25.2634	25.3477	25.3357	25.2211	25.4035
3341	25.2428	25.3409	25.3024	25.1895	25.2911
3342	25.2421	25.3462	25.3643	25.2152	25.3044
3343	25.2822	25.3766	25.3645	25.2192	25.3401
3344	25.2721	25.3637	25.333	25.2349	25.3818
3345	25.2676	25.3675	25.3396	25.2528	25.361
3346	25.2814	25.3785	25.3216	25.2293	25.3672
3347	25.2404	25.3669	25.3142	25.2363	25.361
3348	25.2523	25.3686	25.333	25.2346	25.3197
3349	25.2794	25.3968	25.3017	25.2349	25.3027
3350	25.2634	25.3881	25.3626	25.2152	25.3463
3351	25.3325	25.3462	25.3327	25.2342	25.319
3352	25.25	25.326	25.3521	25.2402	25.3214
3353	25.2258	25.3439	25.3135	25.2394	25.3401
3354	25.2706	25.3748	25.3024	25.2264	25.3463
3355	25.2492	25.4006	25.3211	25.2146	25.3603
3356	25.2862	25.3637	25.3211	25.2228	25.3385
3357	25.2492	25.3505	25.3879	25.2162	25.3463
3358	25.2355	25.3625	25.3434	25.2814	25.3044
3359	25.267	25.3466	25.3584	25.2317	25.3977
3360	25.2464	25.3637	25.3233	25.2358	25.3316
3361	25.2876	25.3637	25.3233	25.2536	25.3463
3362	25.2692	25.4005	25.3643	25.2247	25.3338
3363	25.2679	25.3579	25.3195	25.1937	25.3764
3364	25.2876	25.3601	25.3742	25.2269	25.3197
3365	25.2213	25.3637	25.3008	25.2116	25.3463
3366	25.2878	25.3669	25.3327	25.2264	25.3342
3367	25.25	25.3449	25.3195	25.2054	25.3253
3368	25.2252	25.3845	25.3154	25.2216	25.3026
3369	25.267	25.3498	25.3355	25.2055	25.3146
3370	25.2913	25.4005	25.3276	25.1922	25.3044
3371	25.2529	25.3637	25.3521	25.2485	25.3463
3372	25.2727	25.3623	25.2997	25.2389	25.3718
3373	25.231	25.3637	25.323	25.2528	25.3551
3374	25.2822	25.3428	25.3879	25.2088	25.3046
3375	25.2606	25.3675	25.3427	25.2298	25.3338
3376	25.2419	25.3884	25.3369	25.2439	25.2984
3377	25.2866	25.3756	25.3331	25.2264	25.3338
3378	25.2535	25.3641	25.3742	25.2342	25.4402
3379	25.2627	25.3586	25.3142	25.2814	25.3444
3380	25.3119	25.3875	25.3068	25.2528	25.324
3381	25.2735	25.3477	25.313	25.2556	25.3253
3382	25.2419	25.3795	25.3311	25.1921	25.3057
3383	25.25	25.3715	25.3434	25.2637	25.3169
3384	25.2706	25.3818	25.33	25.2017	25.321
3385	25.2492	25.3811	25.3529	25.2637	25.3785
3386	25.267	25.3574	25.3663	25.2477	25.319
3387	25.2471	25.3884	25.3802	25.2131	25.3193
3388	25.2498	25.3619	25.3287	25.2228	25.3044
3389	25.238	25.3544	25.3219	25.2216	25.3672
3390	25.25	25.367	25.3306	25.207	25.3812
3391	25.2673	25.3386	25.3999	25.2058	25.3453
3392	25.2503	25.3455	25.3561	25.2211	25.305
3393	25.2525	25.3966	25.313	25.2637	25.3342
3394	25.2421	25.3247	25.3023	25.2459	25.2883
3395	25.267	25.3466	25.336	25.2317	25.3453
3396	25.267	25.3439	25.3448	25.2242	25.361
3397	25.2464	25.3638	25.3666	25.2358	25.3329
3398	25.267	25.3546	25.3219	25.2265	25.3125
3399	25.2866	25.3323	25.33	25.2814	25.319
3400	25.2425	25.3686	25.3645	25.2081	25.3327
3401	25.2721	25.3585	25.3929	25.2695	25.3603
3402	25.2679	25.3633	25.3223	25.2229	25.3401
3403	25.2625	25.3462	25.3355	25.2053	25.4021
3404	25.2428	25.3637	25.2928	25.2326	25.324
3405	25.257	25.3681	25.3004	25.2135	25.3253
3406	25.2495	25.3477	25.3713	25.2106	25.3672
3407	25.2862	25.3769	25.3431	25.2345	25.3253
3408	25.2364	25.3452	25.3233	25.2131	25.3406
3409	25.2926	25.3957	25.3369	25.2216	25.3184
3410	25.2428	25.3462	25.3791	25.2141	25.3338
3411	25.2321	25.3186	25.397	25.2141	25.3401
3412	25.3252	25.3559	25.3324	25.2354	25.3226
3413	25.2622	25.3845	25.3306	25.2389	25.3631
3414	25.2679	25.3466	25.3239	25.1803	25.324
3415	25.2586	25.3667	25.3724	25.2689	25.3882
3416	25.2459	25.3348	25.313	25.2231	25.2899
3417	25.3071	25.3539	25.3254	25.2528	25.3551
3418	25.283	25.3675	25.3515	25.2353	25.3253
3419	25.2802	25.3565	25.3645	25.2504	25.3192
3420	25.2709	25.3707	25.3859	25.2358	25.3237
3421	25.297	25.3376	25.3884	25.224	25.3253
3422	25.2885	25.3447	25.3646	25.2528	25.3044
3423	25.2878	25.3543	25.3344	25.2317	25.3401
3424	25.275	25.325	25.341	25.2216	25.3453
3425	25.261	25.3268	25.3434	25.1973	25.3154
3426	25.2428	25.3498	25.3189	25.2649	25.3338
3427	25.2692	25.3477	25.3515	25.2499	25.334
3428	25.2419	25.3477	25.3239	25.2329	25.3453
3429	25.2323	25.3575	25.3223	25.2229	25.3037
3430	25.2587	25.3586	25.3089	25.2394	25.3444
3431	25.2776	25.3354	25.3345	25.2394	25.3463
3432	25.2435	25.3558	25.3204	25.2528	25.3125
3433	25.2527	25.3775	25.323	25.2368	25.3222
3434	25.3147	25.3428	25.3455	25.2062	25.3253
3435	25.2721	25.3681	25.3879	25.2426	25.3764
3436	25.2452	25.3648	25.3862	25.2183	25.3184
3437	25.263	25.3498	25.3221	25.2553	25.3253
3438	25.2421	25.3637	25.3195	25.229	25.3818
3439	25.2948	25.3453	25.336	25.2198	25.3457
3440	25.2404	25.3633	25.3306	25.2106	25.3463
3441	25.2676	25.388	25.3645	25.215	25.361
3442	25.2941	25.3968	25.3591	25.2216	25.3253
3443	25.2523	25.3966	25.3626	25.2504	25.3338
3444	25.2382	25.3586	25.3313	25.2105	25.3401
3445	25.252	25.3348	25.3239	25.2484	25.3184
3446	25.2726	25.3559	25.3086	25.2991	25.324
3447	25.2878	25.3748	25.3396	25.2442	25.3222
3448	25.2672	25.3818	25.3214	25.2148	25.3338
3449	25.2634	25.3669	25.3434	25.2135	25.324
3450	25.2685	25.337	25.3584	25.2274	25.3453
3451	25.2706	25.3337	25.3154	25.1871	25.3812
3452	25.2814	25.3462	25.367	25.2637	25.3044
3453	25.2685	25.343	25.3219	25.215	25.3401
3454	25.3103	25.3764	25.3142	25.2253	25.3463
3455	25.2699	25.3428	25.3189	25.2229	25.3551
3456	25.2792	25.3428	25.3306	25.2528	25.4027
3457	25.2419	25.3775	25.3455	25.2338	25.3342
3458	25.2878	25.3648	25.338	25.2556	25.3253
3459	25.2667	25.4005	25.3521	25.2427	25.2986
3460	25.307	25.366	25.3287	25.2616	25.3394
3461	25.2608	25.3586	25.3448	25.2345	25.3401
3462	25.2625	25.3795	25.3369	25.2266	25.3338
3463	25.252	25.3247	25.3216	25.2454	25.3342
3464	25.2457	25.3965	25.3357	25.2062	25.3444
3465	25.2814	25.3449	25.3211	25.2575	25.3338
3466	25.3071	25.3531	25.333	25.2317	25.3184
3467	25.2727	25.3428	25.3434	25.2065	25.3338
3468	25.2789	25.3335	25.3306	25.2018	25.3193
3469	25.3263	25.3409	25.4056	25.2225	25.3316
3470	25.252	25.3443	25.367	25.241	25.324
3471	25.2421	25.3811	25.3233	25.2484	25.3338
3472	25.252	25.3601	25.3777	25.2349	25.3321
3473	25.2258	25.3543	25.3144	25.229	25.3046
3474	25.2735	25.3669	25.3441	25.2651	25.3453
3475	25.252	25.3547	25.3257	25.2293	25.3344
3476	25.2735	25.3884	25.3498	25.2363	25.319
3477	25.2608	25.3875	25.3357	25.2764	25.3489
3478	25.2645	25.3648	25.3455	25.2216	25.3401
3479	25.284	25.3565	25.3501	25.1937	25.3418
3480	25.3018	25.367	25.3282	25.2613	25.3125
3481	25.2661	25.3607	25.3551	25.2131	25.3882
3482	25.2814	25.3428	25.3522	25.2666	25.3463
3483	25.2545	25.3504	25.3545	25.2375	25.3356
3484	25.2725	25.3673	25.3584	25.2556	25.3253
3485	25.2628	25.3757	25.3643	25.2113	25.3026
3486	25.2299	25.3884	25.3227	25.1973	25.2921
3487	25.2329	25.3675	25.3736	25.2349	25.3453
3488	25.3046	25.3559	25.3306	25.2285	25.3253
3489	25.2299	25.3409	25.3756	25.1863	25.3026
3490	25.283	25.3455	25.357	25.2231	25.3603
3491	25.2323	25.3574	25.328	25.2536	25.3184
3492	25.2913	25.3769	25.3798	25.2553	25.3213
3493	25.2661	25.3648	25.3239	25.2229	25.3453
3494	25.2866	25.3675	25.3543	25.2634	25.3129
3495	25.234	25.3561	25.3879	25.2193	25.3338
3496	25.2403	25.3539	25.3469	25.2698	25.3193
3497	25.2764	25.4005	25.3306	25.2373	25.3044
3498	25.2661	25.3857	25.3863	25.2394	25.3551
3499	25.2685	25.3673	25.3017	25.2293	25.3475
3500	25.3223	25.3714	25.3521	25.2271	25.3475
3501	25.2437	25.388	25.3424	25.2726	25.3818
3502	25.2689	25.3391	25.3306	25.2551	25.3463
3503	25.275	25.3397	25.3239	25.2477	25.3348
3504	25.2679	25.3596	25.3798	25.2152	25.3463
3505	25.2685	25.3452	25.3455	25.2363	25.3463
3506	25.316	25.3811	25.3396	25.2074	25.3463
3507	25.2495	25.3795	25.3216	25.2285	25.3193
3508	25.2452	25.3884	25.323	25.1871	25.3152
3509	25.234	25.3635	25.3473	25.2138	25.3253
3510	25.267	25.3707	25.3214	25.2373	25.3463
3511	25.2676	25.3686	25.3473	25.2265	25.3222
